Geohash,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Latitude,Longitude,City,County,State,Country,ISO_3166_2,AvgAcceleration,PercentOfVehicles,AvgMonthlyVolume,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther,UpdateDate,Version
dpz2nkqj,43.61795,-79.52179,43.61813,-79.52145,43.61807,-79.52167,Toronto,,Ontario,Canada,CA-ON,0.4171,0.1143,70,0.0,0.5143,0.0571,0.0286,0.1571,0.2429,2019-01-04,2.0
dpz94n7e,43.80438,-79.36043,43.80455,-79.36008,43.80448,-79.36029,Toronto,,Ontario,Canada,CA-ON,0.4103,0.0986,71,0.0141,0.5775,0.2394,0.0282,0.0423,0.0985,2019-01-04,2.0
dpz9nqq7,43.80438,-79.16988,43.80455,-79.16954,43.80449,-79.16961,Toronto,,Ontario,Canada,CA-ON,0.4143,0.1951,41,0.0,0.439,0.2927,0.0488,0.0,0.2195,2019-01-04,2.0
dpz9jyre,43.80438,-79.19014,43.80455,-79.1898,43.80439,-79.18984,Toronto,,Ontario,Canada,CA-ON,0.3564,0.0253,79,0.0506,0.2658,0.3038,0.0506,0.1139,0.2153,2019-01-04,2.0
dpz95w75,43.80438,-79.2952,43.80455,-79.29485,43.8044,-79.29491,Toronto,,Ontario,Canada,CA-ON,1.8363,0.1765,34,0.3235,0.2647,0.2059,0.0,0.0882,0.1177,2019-01-04,2.0
dpz823qu,43.64525,-79.43287,43.64542,-79.43253,43.64534,-79.43262,Toronto,,Ontario,Canada,CA-ON,0.2958,0.3846,26,0.0,0.1538,0.3077,0.0,0.0385,0.5,2019-01-04,2.0
dpz2kckk,43.64525,-79.59011,43.64542,-79.58977,43.64539,-79.58984,Toronto,,Ontario,Canada,CA-ON,0.456,0.1609,758,0.0477,0.3113,0.2583,0.0503,0.1192,0.2132,2019-01-04,2.0
dpz833mu,43.64525,-79.3903,43.64542,-79.38995,43.64532,-79.39011,Toronto,,Ontario,Canada,CA-ON,0.3473,0.0574,1027,0.0226,0.2429,0.1013,0.0521,0.0403,0.5408,2019-01-04,2.0
dpz2rcmu,43.64525,-79.45621,43.64542,-79.45587,43.64529,-79.45618,Toronto,,Ontario,Canada,CA-ON,0.1507,0.0682,44,0.0682,0.2273,0.2727,0.0227,0.1591,0.25,2019-01-04,2.0
dpz8632u,43.64525,-79.35322,43.64542,-79.35287,43.64528,-79.35318,Toronto,,Ontario,Canada,CA-ON,0.2387,0.0476,21,0.0,0.1429,0.0476,0.0476,0.381,0.3809,2019-01-04,2.0
dpz8697u,43.64525,-79.33811,43.64542,-79.33777,43.6453,-79.33801,Toronto,,Ontario,Canada,CA-ON,1.3804,0.0694,72,0.0,0.0,0.2714,0.0143,0.3429,0.3714,2019-01-04,2.0
dpz8212h,43.64525,-79.45313,43.64542,-79.45278,43.64534,-79.4531,Toronto,,Ontario,Canada,CA-ON,0.2719,0.3488,215,0.014,0.2465,0.186,0.0372,0.0744,0.4419,2019-01-04,2.0
dpz8216s,43.64525,-79.44969,43.64542,-79.44935,43.64529,-79.44949,Toronto,,Ontario,Canada,CA-ON,0.7094,0.0381,630,0.0368,0.2352,0.224,0.064,0.0944,0.3456,2019-01-04,2.0
dpz9k72d,43.83167,-79.26567,43.83184,-79.26533,43.8318,-79.26554,Toronto,,Ontario,Canada,CA-ON,0.4347,0.0667,45,0.0,0.6,0.2444,0.0,0.0,0.1556,2019-01-04,2.0
dpz9480b,43.76953,-79.34223,43.7697,-79.34189,43.76963,-79.34207,Toronto,,Ontario,Canada,CA-ON,0.5943,0.0892,639,0.0173,0.2646,0.3055,0.0252,0.0189,0.3685,2019-01-04,2.0
dpz90800,43.76953,-79.43115,43.7697,-79.43081,43.76958,-79.43096,Toronto,,Ontario,Canada,CA-ON,0.5268,0.0615,244,0.0165,0.1852,0.1852,0.0123,0.1152,0.4856,2019-01-04,2.0
dpz3p8h8,43.76953,-79.46892,43.7697,-79.46857,43.76966,-79.46877,Toronto,,Ontario,Canada,CA-ON,0.2516,0.0172,58,0.0172,0.569,0.1897,0.0172,0.069,0.1379,2019-01-04,2.0
dpz94b48,43.76953,-79.32884,43.7697,-79.3285,43.76962,-79.3286,Toronto,,Ontario,Canada,CA-ON,0.4036,0.125,16,0.0,0.75,0.125,0.0,0.0,0.125,2019-01-04,2.0
dpz3nb4b,43.76953,-79.50428,43.7697,-79.50394,43.76964,-79.50413,Toronto,,Ontario,Canada,CA-ON,0.3952,0.0122,1797,0.0229,0.1809,0.2619,0.0821,0.1681,0.2841,2019-01-04,2.0
dpz90b52,43.76953,-79.4157,43.7697,-79.41536,43.76965,-79.41563,Toronto,,Ontario,Canada,CA-ON,0.27,0.3333,48,0.0208,0.3333,0.4792,0.0833,0.0208,0.0626,2019-01-04,2.0
dpz95040,43.76953,-79.31854,43.7697,-79.3182,43.76955,-79.3185,Toronto,,Ontario,Canada,CA-ON,0.2553,0.0604,447,0.0608,0.1869,0.4054,0.0293,0.0676,0.25,2019-01-04,2.0
dpz9j0pb,43.76953,-79.22276,43.7697,-79.22241,43.76966,-79.22247,Toronto,,Ontario,Canada,CA-ON,0.3658,0.1915,47,0.0,0.4468,0.3191,0.0426,0.0851,0.1064,2019-01-04,2.0
dpz948h0,43.76953,-79.33777,43.7697,-79.33743,43.76955,-79.3375,Toronto,,Ontario,Canada,CA-ON,0.2446,0.0188,2980,0.0661,0.2329,0.3196,0.0523,0.1498,0.1793,2019-01-04,2.0
dpz9hvdw,43.80077,-79.24095,43.80095,-79.24061,43.80082,-79.24092,Toronto,,Ontario,Canada,CA-ON,0.6154,0.1413,184,0.0,0.0,0.0,0.0165,0.8352,0.1483,2019-01-04,2.0
dpz94j9w,43.80077,-79.36317,43.80095,-79.36283,43.80083,-79.363,Toronto,,Ontario,Canada,CA-ON,0.9427,0.2222,18,0.0,0.2222,0.2778,0.1111,0.1111,0.2778,2019-01-04,2.0
dpz9jtsy,43.80077,-79.2049,43.80095,-79.20456,43.8009,-79.2048,Toronto,,Ontario,Canada,CA-ON,0.692,0.0021,2334,0.0426,0.1915,0.3305,0.0611,0.151,0.2233,2019-01-04,2.0
dpz94vdn,43.80077,-79.32953,43.80095,-79.32919,43.80084,-79.32924,Toronto,,Ontario,Canada,CA-ON,0.5296,0.0013,1598,0.0213,0.221,0.3471,0.0471,0.1551,0.2084,2019-01-04,2.0
dpz9jvsw,43.80077,-79.19426,43.80095,-79.19392,43.80081,-79.19404,Toronto,,Ontario,Canada,CA-ON,0.2426,0.0889,90,0.0,0.1333,0.0,0.0889,0.5778,0.2,2019-01-04,2.0
dpz95jxn,43.80077,-79.31168,43.80095,-79.31133,43.80085,-79.31149,Toronto,,Ontario,Canada,CA-ON,0.555,0.2113,71,0.0282,0.5775,0.2676,0.0141,0.0282,0.0844,2019-01-04,2.0
dpz2xkww,43.70739,-79.47716,43.70756,-79.47681,43.7075,-79.47685,Toronto,,Ontario,Canada,CA-ON,0.2782,0.2955,220,0.0136,0.1864,0.3045,0.0409,0.0818,0.3728,2019-01-04,2.0
dpz8dhwn,43.70739,-79.35699,43.70756,-79.35665,43.70749,-79.35684,Toronto,,Ontario,Canada,CA-ON,0.4833,0.1261,238,0.0084,0.2647,0.3361,0.021,0.1681,0.2017,2019-01-04,2.0
dpz88hsy,43.70739,-79.4466,43.70756,-79.44626,43.70751,-79.44641,Toronto,,Ontario,Canada,CA-ON,0.5109,0.2534,521,0.0174,0.2162,0.334,0.027,0.1178,0.2876,2019-01-04,2.0
dpz88kwn,43.70739,-79.4339,43.70756,-79.43356,43.70741,-79.43361,Toronto,,Ontario,Canada,CA-ON,0.3652,0.0761,92,0.0,0.1413,0.2391,0.0543,0.25,0.3153,2019-01-04,2.0
dpz8ds8y,43.70739,-79.34223,43.70756,-79.34189,43.70746,-79.34214,Toronto,,Ontario,Canada,CA-ON,0.2984,0.2649,151,0.1733,0.5333,0.0933,0.0067,0.0467,0.1467,2019-01-04,2.0
dpz88k9q,43.70739,-79.44042,43.70756,-79.44008,43.70749,-79.44015,Toronto,,Ontario,Canada,CA-ON,0.2434,0.0031,5877,0.0371,0.1919,0.3092,0.0572,0.0979,0.3067,2019-01-04,2.0
dpz8dksy,43.70739,-79.34772,43.70756,-79.34738,43.70747,-79.34752,Toronto,,Ontario,Canada,CA-ON,0.4689,0.1475,122,0.0083,0.4298,0.1488,0.0413,0.0744,0.2974,2019-01-04,2.0
dpz2wkdn,43.70739,-79.52728,43.70756,-79.52694,43.70746,-79.5272,Toronto,,Ontario,Canada,CA-ON,0.2901,0.0225,623,0.013,0.1496,0.2748,0.0179,0.0358,0.5089,2019-01-04,2.0
dpz8sstn,43.70739,-79.2485,43.70756,-79.24816,43.70748,-79.2485,Toronto,,Ontario,Canada,CA-ON,0.2779,0.04,25,0.0,0.2,0.56,0.04,0.16,0.04,2019-01-04,2.0
dpz89sen,43.70739,-79.38309,43.70756,-79.38274,43.70742,-79.38284,Toronto,,Ontario,Canada,CA-ON,0.2906,0.1801,755,0.0428,0.242,0.2259,0.0561,0.1083,0.3249,2019-01-04,2.0
dpz9mf8j,43.82807,-79.20044,43.82824,-79.2001,43.82813,-79.20041,Toronto,,Ontario,Canada,CA-ON,0.219,0.0109,184,0.0769,0.2143,0.5604,0.033,0.0275,0.0879,2019-01-04,2.0
dpz9k6dv,43.82807,-79.26258,43.82824,-79.26224,43.82822,-79.26227,Toronto,,Ontario,Canada,CA-ON,0.2516,0.0111,90,0.1222,0.0889,0.3222,0.0667,0.2,0.2,2019-01-04,2.0
dpz2ypre,43.76593,-79.53072,43.7661,-79.53037,43.76606,-79.53041,Toronto,,Ontario,Canada,CA-ON,0.4119,0.0377,292,0.0103,0.2637,0.137,0.0685,0.3425,0.178,2019-01-04,2.0
dpz8cpre,43.76593,-79.39888,43.7661,-79.39854,43.76596,-79.39876,Toronto,,Ontario,Canada,CA-ON,0.8692,0.0556,90,0.0222,0.5111,0.3,0.0,0.0444,0.1223,2019-01-04,2.0
dpz2yp7e,43.76593,-79.53621,43.7661,-79.53587,43.76605,-79.53605,Toronto,,Ontario,Canada,CA-ON,0.2704,0.3631,559,0.0,0.0234,0.0198,0.0,0.8795,0.0773,2019-01-04,2.0
dpz2zx2g,43.76593,-79.47407,43.7661,-79.47372,43.76599,-79.47396,Toronto,,Ontario,Canada,CA-ON,0.247,0.5476,168,0.0,0.1488,0.0714,0.5714,0.0952,0.1132,2019-01-04,2.0
dpz8fz3g,43.76593,-79.32987,43.7661,-79.32953,43.76599,-79.32957,Toronto,,Ontario,Canada,CA-ON,0.3056,0.254,63,0.0159,0.4603,0.3175,0.0635,0.0159,0.1269,2019-01-04,2.0
dpz8vpr5,43.76593,-79.22379,43.7661,-79.22344,43.76605,-79.22367,Toronto,,Ontario,Canada,CA-ON,0.2108,0.0192,104,0.0,0.2788,0.1635,0.0192,0.0673,0.4712,2019-01-04,2.0
dpz2zrk5,43.76593,-79.48059,43.7661,-79.48025,43.76596,-79.48033,Toronto,,Ontario,Canada,CA-ON,0.2785,0.0037,4657,0.0281,0.2017,0.1788,0.0734,0.2472,0.2708,2019-01-04,2.0
dpz2zrq7,43.76593,-79.4775,43.7661,-79.47716,43.76602,-79.47729,Toronto,,Ontario,Canada,CA-ON,0.3229,0.0729,4416,0.0295,0.2494,0.2001,0.0954,0.2381,0.1875,2019-01-04,2.0
dpz8gp2g,43.76593,-79.32026,43.7661,-79.31992,43.76604,-79.32005,Toronto,,Ontario,Canada,CA-ON,0.3024,0.2195,41,0.0,0.7561,0.1707,0.0244,0.0,0.0488,2019-01-04,2.0
dpz2zpke,43.76593,-79.49089,43.7661,-79.49055,43.76596,-79.49079,Toronto,,Ontario,Canada,CA-ON,0.3502,0.0962,52,0.0,0.2115,0.1538,0.0192,0.1346,0.4809,2019-01-04,2.0
dpz8ur2g,43.76593,-79.26533,43.7661,-79.26498,43.766,-79.26512,Toronto,,Ontario,Canada,CA-ON,0.3445,0.1019,157,0.0064,0.3526,0.3205,0.0641,0.0641,0.1923,2019-01-04,2.0
dpz8cz6e,43.76593,-79.37279,43.7661,-79.37244,43.76603,-79.37262,Toronto,,Ontario,Canada,CA-ON,0.3055,0.0073,47595,0.0314,0.1447,0.219,0.0622,0.3037,0.239,2019-01-04,2.0
dpz8bzre,43.76593,-79.40987,43.7661,-79.40952,43.76604,-79.40969,Toronto,,Ontario,Canada,CA-ON,0.2924,0.1471,170,0.0824,0.4471,0.1824,0.0235,0.0471,0.2175,2019-01-04,2.0
dpz8czr5,43.76593,-79.36661,43.7661,-79.36626,43.76603,-79.36644,Toronto,,Ontario,Canada,CA-ON,0.3366,0.0023,69429,0.0188,0.0779,0.1453,0.0365,0.4818,0.2397,2019-01-04,2.0
dpz8bxk5,43.76593,-79.42566,43.7661,-79.42532,43.76603,-79.42552,Toronto,,Ontario,Canada,CA-ON,0.2682,0.0207,1400,0.0562,0.2361,0.2628,0.0598,0.0893,0.2958,2019-01-04,2.0
dpz2ndru,43.6068,-79.5084,43.60697,-79.50806,43.60688,-79.5083,Toronto,,Ontario,Canada,CA-ON,0.9572,0.1837,49,0.0,0.0,0.0,0.0,0.898,0.102,2019-01-04,2.0
dpz2jd7u,43.6068,-79.55784,43.60697,-79.5575,43.60689,-79.55775,Toronto,,Ontario,Canada,CA-ON,0.3726,0.0043,49949,0.0471,0.1298,0.2303,0.0508,0.3021,0.2399,2019-01-04,2.0
dpz2n6ku,43.6068,-79.52351,43.60697,-79.52316,43.60694,-79.52321,Toronto,,Ontario,Canada,CA-ON,0.2485,0.2471,85,0.0,0.119,0.7738,0.0238,0.0714,0.012,2019-01-04,2.0
dpz2rwq5,43.67254,-79.46686,43.67271,-79.46651,43.67268,-79.46675,Toronto,,Ontario,Canada,CA-ON,0.3982,0.0152,4483,0.0281,0.1897,0.275,0.0633,0.0835,0.3604,2019-01-04,2.0
dpz2rn27,43.67254,-79.49673,43.67271,-79.49638,43.6726,-79.49652,Toronto,,Ontario,Canada,CA-ON,0.8576,0.0417,72,0.0,0.1408,0.2113,0.0563,0.2676,0.324,2019-01-04,2.0
dpz2rnm5,43.67254,-79.4902,43.67271,-79.48986,43.67263,-79.49014,Toronto,,Ontario,Canada,CA-ON,0.2984,0.1429,28,0.0357,0.2857,0.1071,0.2143,0.1071,0.2501,2019-01-04,2.0
dpz2rwke,43.67254,-79.46892,43.67271,-79.46857,43.67262,-79.46883,Toronto,,Ontario,Canada,CA-ON,0.7931,0.3938,325,0.0185,0.3415,0.1538,0.0308,0.24,0.2154,2019-01-04,2.0
dpz83qre,43.67254,-79.38789,43.67271,-79.38755,43.67264,-79.38773,Toronto,,Ontario,Canada,CA-ON,0.3935,0.0686,4915,0.0481,0.1927,0.1516,0.0666,0.1102,0.4308,2019-01-04,2.0
dpz83y75,43.67254,-79.3721,43.67271,-79.37176,43.67268,-79.37197,Toronto,,Ontario,Canada,CA-ON,0.2983,0.0044,918,0.0295,0.2505,0.2659,0.0908,0.0525,0.3108,2019-01-04,2.0
dpz2tsn1,43.70378,-79.55475,43.70396,-79.55441,43.70392,-79.55464,Toronto,,Ontario,Canada,CA-ON,0.3398,0.0571,245,0.0,0.1265,0.1224,0.0122,0.5388,0.2001,2019-01-04,2.0
dpz89hh3,43.70378,-79.40334,43.70396,-79.403,43.70388,-79.40304,Toronto,,Ontario,Canada,CA-ON,0.3417,0.1862,494,0.0348,0.2311,0.2372,0.0879,0.0613,0.3477,2019-01-04,2.0
dpz8dh1c,43.70378,-79.36283,43.70396,-79.36249,43.70392,-79.36258,Toronto,,Ontario,Canada,CA-ON,0.2934,0.1388,209,0.0,0.2536,0.2201,0.311,0.0431,0.1722,2019-01-04,2.0
dpz8dhnc,43.70378,-79.35596,43.70396,-79.35562,43.70387,-79.35574,Toronto,,Ontario,Canada,CA-ON,0.4063,0.0407,123,0.0,0.0,0.0732,0.0325,0.5041,0.3902,2019-01-04,2.0
dpz8ds13,43.70378,-79.34155,43.70396,-79.3412,43.70389,-79.34127,Toronto,,Ontario,Canada,CA-ON,0.2831,0.0779,1335,0.0477,0.295,0.1634,0.0333,0.0234,0.4372,2019-01-04,2.0
dpz2th43,43.70378,-79.58187,43.70396,-79.58153,43.70387,-79.5818,Toronto,,Ontario,Canada,CA-ON,0.3423,0.238,1252,0.0,0.0008,0.0153,0.004,0.849,0.1309,2019-01-04,2.0
dpz2ssh9,43.70378,-79.60075,43.70396,-79.60041,43.7039,-79.60064,Toronto,,Ontario,Canada,CA-ON,1.0795,0.2735,117,0.0,0.1368,0.1966,0.0769,0.265,0.3247,2019-01-04,2.0
dpz2wsp1,43.70378,-79.50943,43.70396,-79.50909,43.70388,-79.50915,Toronto,,Ontario,Canada,CA-ON,0.4155,0.0329,851,0.0343,0.2095,0.2343,0.0095,0.0497,0.4627,2019-01-04,2.0
dpz2thj3,43.70378,-79.57775,43.70396,-79.57741,43.70392,-79.57771,Toronto,,Ontario,Canada,CA-ON,0.631,0.0714,14,0.0,0.2143,0.0714,0.0714,0.4286,0.2143,2019-01-04,2.0
dpz2xs53,43.70378,-79.47063,43.70396,-79.47029,43.70382,-79.47038,Toronto,,Ontario,Canada,CA-ON,0.0849,0.0769,13,0.0769,0.0769,0.0,0.0,0.0769,0.7693,2019-01-04,2.0
dpz2n5jc,43.6104,-79.53312,43.61057,-79.53278,43.61049,-79.53305,Toronto,,Ontario,Canada,CA-ON,0.2731,0.1429,168,0.0119,0.2679,0.494,0.0893,0.0238,0.1131,2019-01-04,2.0
dpz2jg03,43.6104,-79.55166,43.61057,-79.55132,43.61057,-79.55157,Toronto,,Ontario,Canada,CA-ON,0.0622,0.1538,13,0.0,0.2308,0.4615,0.0,0.0769,0.2308,2019-01-04,2.0
dpz2je41,43.6104,-79.56024,43.61057,-79.5599,43.61049,-79.56001,Toronto,,Ontario,Canada,CA-ON,0.525,0.0667,60,0.0169,0.2373,0.2203,0.0339,0.1525,0.3391,2019-01-04,2.0
dpz2jep1,43.6104,-79.55338,43.61057,-79.55303,43.61047,-79.55317,Toronto,,Ontario,Canada,CA-ON,0.8112,0.005,31674,0.0372,0.1017,0.1877,0.0457,0.3757,0.252,2019-01-04,2.0
dpz2q29x,43.64164,-79.52797,43.64182,-79.52763,43.64179,-79.52794,Toronto,,Ontario,Canada,CA-ON,0.121,0.0132,152,0.0066,0.3816,0.2566,0.0395,0.1316,0.1841,2019-01-04,2.0
dpz832dp,43.64164,-79.39545,43.64182,-79.3951,43.64175,-79.39525,Toronto,,Ontario,Canada,CA-ON,0.1143,0.0345,29,0.0,0.1724,0.2414,0.069,0.1379,0.3793,2019-01-04,2.0
dpz2m88r,43.64164,-79.56264,43.64182,-79.5623,43.64176,-79.56257,Toronto,,Ontario,Canada,CA-ON,0.5467,0.028,143,0.0352,0.0563,0.0563,0.0493,0.3451,0.4578,2019-01-04,2.0
dpz828sr,43.64164,-79.42532,43.64182,-79.42497,43.64168,-79.4252,Toronto,,Ontario,Canada,CA-ON,0.5136,0.094,298,0.0101,0.2736,0.152,0.0338,0.0507,0.4798,2019-01-04,2.0
dpz2kbxx,43.64164,-79.58565,43.64182,-79.5853,43.64168,-79.58533,Toronto,,Ontario,Canada,CA-ON,0.1634,0.0417,24,0.0,0.1667,0.125,0.0417,0.625,0.0416,2019-01-04,2.0
dpz2m88x,43.64164,-79.5623,43.64182,-79.56196,43.64173,-79.56212,Toronto,,Ontario,Canada,CA-ON,0.6311,0.0028,46379,0.0193,0.1194,0.1829,0.0614,0.3773,0.2397,2019-01-04,2.0
dpz82btr,43.64164,-79.41296,43.64182,-79.41261,43.64179,-79.41281,Toronto,,Ontario,Canada,CA-ON,0.4124,0.0393,967,0.0332,0.2002,0.1525,0.027,0.1058,0.4813,2019-01-04,2.0
dpz820wz,43.64164,-79.44386,43.64182,-79.44351,43.64173,-79.44372,Toronto,,Ontario,Canada,CA-ON,0.5625,0.0328,274,0.0146,0.2956,0.2226,0.0511,0.0511,0.365,2019-01-04,2.0
dpz828wp,43.64164,-79.42291,43.64182,-79.42257,43.64171,-79.42288,Toronto,,Ontario,Canada,CA-ON,0.5308,0.1379,232,0.0307,0.193,0.0833,0.0175,0.0351,0.6404,2019-01-04,2.0
dpz828er,43.64164,-79.42669,43.64182,-79.42635,43.64176,-79.42649,Toronto,,Ontario,Canada,CA-ON,0.7281,0.1481,27,0.0,0.1923,0.3077,0.0385,0.0769,0.3846,2019-01-04,2.0
dpz8ed9v,43.69623,-79.29691,43.6964,-79.29657,43.69638,-79.29684,Toronto,,Ontario,Canada,CA-ON,0.2463,0.1667,18,0.0,0.2222,0.1667,0.1111,0.0556,0.4444,2019-01-04,2.0
dpz2x4st,43.69623,-79.49089,43.6964,-79.49055,43.69634,-79.4907,Toronto,,Ontario,Canada,CA-ON,0.6306,0.0053,753,0.0,0.0027,0.0774,0.1656,0.5274,0.2269,2019-01-04,2.0
dpz8efwj,43.69623,-79.28009,43.6964,-79.27975,43.69626,-79.27988,Toronto,,Ontario,Canada,CA-ON,0.4194,0.2642,53,0.0,0.4615,0.2308,0.0192,0.0,0.2885,2019-01-04,2.0
dpz88dej,43.69623,-79.42703,43.6964,-79.42669,43.69628,-79.42695,Toronto,,Ontario,Canada,CA-ON,0.2453,0.3893,280,0.0108,0.2338,0.2626,0.0252,0.0432,0.4244,2019-01-04,2.0
dpz2tdxj,43.69623,-79.55338,43.6964,-79.55303,43.69627,-79.55322,Toronto,,Ontario,Canada,CA-ON,0.6641,0.2473,368,0.0,0.2438,0.1068,0.011,0.0575,0.5809,2019-01-04,2.0
dpz8d6wm,43.69623,-79.34566,43.6964,-79.34532,43.69625,-79.34556,Toronto,,Ontario,Canada,CA-ON,0.5231,0.0021,470,0.0383,0.2043,0.2404,0.1383,0.1255,0.2532,2019-01-04,2.0
dpz8s69m,43.69623,-79.26464,43.6964,-79.2643,43.69628,-79.26444,Toronto,,Ontario,Canada,CA-ON,0.5195,0.0946,74,0.0,0.2297,0.1622,0.1081,0.0676,0.4324,2019-01-04,2.0
dpz8s68t,43.69623,-79.26567,43.6964,-79.26533,43.69633,-79.26554,Toronto,,Ontario,Canada,CA-ON,0.3281,0.0067,2698,0.0223,0.2649,0.266,0.0733,0.144,0.2295,2019-01-04,2.0
dpz2t6wt,43.69623,-79.56505,43.6964,-79.5647,43.69639,-79.56502,Toronto,,Ontario,Canada,CA-ON,0.2302,0.0055,1097,0.0652,0.202,0.2681,0.0606,0.1423,0.2618,2019-01-04,2.0
dpz884xt,43.69623,-79.44283,43.6964,-79.44248,43.69638,-79.44263,Toronto,,Ontario,Canada,CA-ON,0.2289,0.0769,13,0.0,0.2727,0.3636,0.0,0.0,0.3637,2019-01-04,2.0
dpz884wt,43.69623,-79.4442,43.6964,-79.44386,43.69629,-79.444,Toronto,,Ontario,Canada,CA-ON,1.2282,0.0893,56,0.0179,0.1786,0.4643,0.0,0.1071,0.2321,2019-01-04,2.0
dpz2tfst,43.69623,-79.54582,43.6964,-79.54548,43.6963,-79.54558,Toronto,,Ontario,Canada,CA-ON,0.2961,0.2266,256,0.0236,0.1142,0.185,0.0433,0.1417,0.4922,2019-01-04,2.0
dpz2y27e,43.72747,-79.52522,43.72765,-79.52488,43.72754,-79.52494,Toronto,,Ontario,Canada,CA-ON,0.6524,0.0054,1112,0.0181,0.122,0.1707,0.0479,0.393,0.2483,2019-01-04,2.0
dpz8g877,43.72747,-79.29485,43.72765,-79.29451,43.72756,-79.29463,Toronto,,Ontario,Canada,CA-ON,0.3029,0.0856,187,0.0321,0.2299,0.2727,0.0374,0.0481,0.3798,2019-01-04,2.0
dpz8u867,43.72747,-79.25228,43.72765,-79.25194,43.72754,-79.2521,Toronto,,Ontario,Canada,CA-ON,0.3441,0.2174,92,0.0217,0.3804,0.337,0.0109,0.0109,0.2391,2019-01-04,2.0
dpz2y2k5,43.72747,-79.52454,43.72765,-79.52419,43.72756,-79.52443,Toronto,,Ontario,Canada,CA-ON,0.3155,0.005,57309,0.0229,0.1062,0.2531,0.0612,0.3173,0.2393,2019-01-04,2.0
dpz8bb2g,43.72747,-79.41914,43.72765,-79.41879,43.72762,-79.41902,Toronto,,Ontario,Canada,CA-ON,1.2842,0.1618,204,0.0,0.2598,0.1814,0.049,0.1275,0.3823,2019-01-04,2.0
dpz2v0me,43.72747,-79.57741,43.72765,-79.57706,43.72754,-79.57732,Toronto,,Ontario,Canada,CA-ON,0.3775,0.2742,186,0.0054,0.2043,0.2312,0.0484,0.1505,0.3602,2019-01-04,2.0
dpz2z277,43.72747,-79.48162,43.72765,-79.48128,43.72757,-79.48146,Toronto,,Ontario,Canada,CA-ON,0.2569,0.1984,126,0.056,0.288,0.208,0.048,0.104,0.296,2019-01-04,2.0
dpz2zb65,43.72747,-79.46136,43.72765,-79.46102,43.72757,-79.4612,Toronto,,Ontario,Canada,CA-ON,0.3187,0.005,42595,0.0366,0.1675,0.2644,0.0728,0.2023,0.2564,2019-01-04,2.0
dpz2y225,43.72747,-79.53003,43.72765,-79.52969,43.72759,-79.52978,Toronto,,Ontario,Canada,CA-ON,0.2922,0.0562,89,0.0112,0.0899,0.0337,0.1011,0.6292,0.1349,2019-01-04,2.0
dpz8gb27,43.72747,-79.28799,43.72765,-79.28764,43.72761,-79.28768,Toronto,,Ontario,Canada,CA-ON,0.8823,0.1384,961,0.0345,0.1684,0.272,0.0743,0.1872,0.2636,2019-01-04,2.0
dpz9js2d,43.79322,-79.21074,43.79339,-79.2104,43.79323,-79.21056,Toronto,,Ontario,Canada,CA-ON,0.0328,0.0455,22,0.0,0.5,0.2727,0.0455,0.0909,0.0909,2019-01-04,2.0
dpz9nk6d,43.79322,-79.17503,43.79339,-79.17469,43.79326,-79.1748,Toronto,,Ontario,Canada,CA-ON,0.9223,0.1707,41,0.0244,0.6341,0.0976,0.0732,0.0488,0.1219,2019-01-04,2.0
dpz94skf,43.79322,-79.33674,43.79339,-79.3364,43.79332,-79.33655,Toronto,,Ontario,Canada,CA-ON,0.4579,0.0347,7757,0.0374,0.2626,0.2761,0.0524,0.1404,0.2311,2019-01-04,2.0
dpz9hu3d,43.79322,-79.24232,43.79339,-79.24198,43.79325,-79.24211,Toronto,,Ontario,Canada,CA-ON,0.4449,0.0246,2559,0.0998,0.2189,0.2511,0.0507,0.1222,0.2573,2019-01-04,2.0
dpz9hsk6,43.79322,-79.24953,43.79339,-79.24919,43.79327,-79.24952,Toronto,,Ontario,Canada,CA-ON,0.9842,0.0536,56,0.2679,0.1071,0.1071,0.0357,0.1607,0.3215,2019-01-04,2.0
dpz95kqf,43.79322,-79.30103,43.79339,-79.30069,43.79323,-79.30073,Toronto,,Ontario,Canada,CA-ON,0.6919,0.1,30,0.0,0.7241,0.1034,0.0345,0.0345,0.1035,2019-01-04,2.0
dpz2jzk7,43.63409,-79.54617,43.63426,-79.54582,43.63416,-79.54593,Toronto,,Ontario,Canada,CA-ON,0.9903,0.196,704,0.0242,0.2977,0.2963,0.0627,0.1439,0.1752,2019-01-04,2.0
dpz2nx27,43.63409,-79.5187,43.63426,-79.51836,43.63423,-79.51868,Toronto,,Ontario,Canada,CA-ON,0.0573,0.1176,17,0.0,0.3529,0.2353,0.0,0.1176,0.2942,2019-01-04,2.0
dpz2nxm5,43.63409,-79.51218,43.63426,-79.51183,43.63417,-79.51193,Toronto,,Ontario,Canada,CA-ON,0.2103,0.0412,97,0.0103,0.2577,0.1546,0.0309,0.4227,0.1238,2019-01-04,2.0
dpz80r75,43.63409,-79.43802,43.63426,-79.43768,43.6342,-79.43778,Toronto,,Ontario,Canada,CA-ON,0.393,0.0075,40674,0.0365,0.166,0.254,0.0753,0.1658,0.3024,2019-01-04,2.0
